message,created_time,type,shares/count,id,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment
"什麼好事錯過了，可以重來一次？『勁辣香鷄翅』加購好康就可以！現在無論列印優惠券或用手機掃描QRcode，都能再繼續享受加＄1多1塊，讓好事再來一次！
http://www.mcdonalds.com.tw/Campaign_201210_13183/",2012-10-05T12:14:19+0000,photo,117,101615286547831_455478117828211,1359,false,false,chronological,38,false
"麥當勞世界美味賞，把各國放進新口味了，第一站請遊歷舌尖上的日本，體驗『香焙胡麻豬排堡』甘醇細緻的經典和風！現在先挑戰日本答人，解開3種職人の究極美味匠法吧！

http://www.mcdonalds.com.tw/Campaign_201210_12830/",2012-10-05T07:59:50+0000,photo,312,101615286547831_455425834500106,2291,false,false,chronological,74,false
『在麥當勞吃早餐，漢堡+飲料怎麼可能才＄35？價錢一定算錯了！』No！No！沒算錯！憑麥當勞早餐專屬優惠券，花＄35起買主餐，就送$30飲料喔！ 還要列印太麻煩？教你一招：上麥當勞手機官網，出示手機同享優惠唷！http://www.mcdonalds.com.tw/Campaign_201210_13122/,2012-10-05T00:37:31+0000,photo,756,101615286547831_455328744509815,3495,false,false,chronological,47,false
"粉絲今天幾點下班啊? 肚子餓到等不及，又不想到餐廳排隊點菜等太久?！ 10/28前，到麥當勞24hr得來速，結帳完成到取餐只要60秒！吃到熱呼呼的美味晚餐不用等，這個夠快吧！ 超過時間，麥當勞就請你小杯冷飲(兌換券) ！

http://www.mcdonalds.com.tw/#/news_DT_60sSpeedService",2012-10-01T08:40:00+0000,photo,166,101615286547831_454017071307649,1664,false,false,chronological,167,false
"男人想要什麼？成為眾所矚目的明日之星？還是，名牌、跑車一次擁有？不用想太多，其實，真的很簡單！2倍厚實的紐澳純牛肉，加上雙層香濃吉事的四盎司牛肉堡，咬一口，立刻獲得大大滿足！因為簡單，就夠美味！

http://www.mcdonalds.com.tw/#/news_qpc2",2012-09-19T02:47:30+0000,photo,60,101615286547831_449740261735330,1461,false,false,chronological,41,false
李小龍再世，也會受不了的誘惑，忍不住發出經典的嘶吼，不是正妹、也不是武林秘笈，這竟然是......,2012-09-14T05:25:49+0000,video,115,101615286547831_448058821903474,333,false,false,chronological,44,false
"親愛的，我把早晨的忙亂變簡單了！因為早餐有了新選擇：哈姆吉事堡，厚切火腿加上香濃吉事，簡單的早餐原來可以這麼美味！現在搭配30元飲料，超值早餐整套只要49元，限時賞味就趁現在！

http://www.mcdonalds.com.tw/#/news_hampatty",2012-09-13T00:33:12+0000,photo,306,101615286547831_447662785276411,2995,false,false,chronological,89,false
"1塊錢能做什麼？連講1分鐘手機也不夠啊！
全新『勁辣香鷄翅』，辣味過癮帶勁、散發誘人的香，一份2塊只要＄39！新上市更優惠 !加$1，多一塊，還不快約朋友一塊享受？

http://www.mcdonalds.com.tw/#/news_spicychickenwing",2012-09-12T02:28:11+0000,photo,1081,101615286547831_447350145307675,5169,false,false,chronological,96,false
"所有潮人都在等待明天！Hello Kitty和麥當勞2012跨界聯名合作最終章，『Hello Kitty麥麥甜心卡』9/5壓軸登場！一亮出卡片，立刻掌握潮流與優惠，限量版本，絕對非珍藏不可！

http://www.mcdonalds.com.tw/#/news_dessertcard",2012-09-04T12:19:27+0000,photo,4978,101615286547831_444556175587072,13268,false,false,chronological,537,false
感謝每位喜歡「HELLO KITTY麥麥幫」的朋友們，「HELLO KITTY麥麥幫」已全數售磬。對於甫上市即引起搶購熱潮，我們衷心感激每一位消費者對於這次限量活動的相挺與支持。這次限量活動如有未能滿足每位喜愛「HELLO KITTY麥麥幫」朋友的期待，盼請見諒。我們也將持續致力提供美味的食物與歡樂的用餐環境，再次謝謝您的支持。,2012-08-23T16:08:10+0000,status,89,101615286547831_440324099343613,2314,false,false,chronological,1455,false
"誠摯地感謝消費者對於「Hello Kitty麥麥幫」的熱烈支持，對於無法購得「Hello Kitty麥麥幫」限量商品的消費者，我們深感遺憾．最後一款奶昔大哥款將於八月二十三日（周四）凌晨00:00起開始銷售（數量有限，售完為止，為保障多數消費者權益，每人每次消費限購買兩隻「Hello Kitty麥麥幫」），再次感謝您的支持！
http://bit.ly/R1n4KX",2012-08-21T12:09:48+0000,photo,1508,101615286547831_439562459419777,6429,false,false,chronological,3143,false
"恭喜麥當勞地產大亨『機會』抽獎得主，所有大獎一件不留、全部送出囉！『200萬信用卡刷卡金』、『160萬金/鑽飾』、『百萬休旅車』…所有未被兌領的大獎，全數已從機會貼紙抽出，快來看看誰是幸運得主吧！(灑花)
http://www.mcdonalds.com.tw/Campaign_201206_12245/?page=list",2012-08-17T12:13:07+0000,photo,35,101615286547831_438269652882391,858,false,false,chronological,157,false
"忙碌的工作，是否讓你越來越沒時間和好友聚聚，聊聊那些曾經走過的酸甜過往？麥當勞限時推出的酸酸甜甜的黑加麗OREO冰炫風，第二杯享半價，給你一個找朋友的好理由！快和好友一起來，酸酸甜甜吃冰憶當年！
到官方網站了解詳情
http://www.mcdonalds.com.tw/#/news_blackcurrant_flurry",2012-08-17T08:07:38+0000,photo,1407,101615286547831_438222806220409,6500,false,false,chronological,151,false
"誠摯感謝消費者的熱烈支持，「Hello Kitty麥麥幫」引爆收藏熱，造成上市短短兩天，麥當勞叔叔款幾乎銷售一空，為滿足消費者的期待，目前我們已緊急提前上市，漢堡神偷款已於市場進行銷售，大鳥姐姐款將於八月二十日（周一）凌晨00:00起開始銷售，奶昔大哥款將於八月二十三日（周四）凌晨00:00起開始銷售．「Hello Kitty麥麥幫」共四款，數量有限，售完為止，再次誠摯感謝您的支持．
http://bit.ly/R1n4KX


(因活動訊息已更新,為避免不正確活動訊息誤導網友,所以小編將不正確活動訊息刪除,若粉絲有相關意見歡迎指教!)",2012-08-16T16:03:06+0000,photo,2303,101615286547831_438002639575759,5618,false,false,chronological,2865,false
"濃郁切達吉事，緩緩融化在香煎四盎司牛肉上，再疊上吸飽陽光的牛番茄，與呼吸清朗空氣的冰山萵苣，一層層交疊出豐富口感的『大美味牛肉堡』！
那誰豐富我生活的層次，和我譜出美味關係？快來測出『我的美味關係排行榜』！

立刻測驗: http://bit.ly/NgrU38",2012-08-15T02:07:43+0000,photo,241,101615286547831_437501452959211,2194,false,false,chronological,96,false
"快到麥當勞和奧運瘋們一起吶喊吧! 籃球決賽和閉幕儀式就在今天啦!!!

‧男子籃球決賽：今晚10:00
‧閉幕典禮：週一早上4:00",2012-08-12T09:17:15+0000,photo,36,101615286547831_436620019714021,1394,false,false,chronological,74,false
"奧運的運動家精神透過麥當勞作不同形式的完美呈現。來自日本藝術家Yuken       Teruya的精緻紙雕作品「勝利之樹/倫敦」，藍色的樹枝與紅橘的樹葉，都是由麥當勞紙袋編織而成，大家看得出來嗎?

更多資訊: http://bit.ly/MFGmjG",2012-08-10T07:27:11+0000,photo,38,101615286547831_435957413113615,1060,false,false,chronological,64,false
"晨間腦筋急轉彎：如何用35元吃到麥當勞早餐套餐?

答案是：最新麥當勞早餐專屬優惠券。只要花35元起買主餐，就送你30元飲料，還有超多優惠還不趕快去下載！http://www.mcdonalds.com.tw/Campaign_201208_12841",2012-08-08T00:01:08+0000,photo,1069,101615286547831_435188759857147,3186,false,false,chronological,113,false
"大家聽過2012倫敦夏季奧運主題曲嗎? 快來聽聽Muse的Survival，猜猜Muse唱的「我將會贏得勝利」是指哪位選手吧! 

http://bit.ly/Njbd6h",2012-08-06T06:38:22+0000,photo,5,101615286547831_434569569919066,233,false,false,chronological,43,false
"感謝粉絲熱烈支持，『超值晚餐＄79起』和『大薯買一送一』從今天起，麥當勞決定長期供應！加上超值早餐＄49起、超值午餐＄79起，讓你從早省到晚！
http://www.mcdonalds.com.tw/#/news_valuedinner",2012-08-01T07:03:21+0000,photo,1690,101615286547831_431468600229163,9535,false,false,chronological,183,false
"四小折也加入麥當勞一起瘋奧運啦! 猜猜四小折在麥當勞邊看轉播邊喝什麼口味的飄浮吧?

http://bit.ly/OAObce",2012-08-01T06:34:25+0000,photo,81,101615286547831_431463090229714,2074,false,false,chronological,77,false
"用奧運喝采杯喝可樂就是要這樣才酷！這位老兄把喝可樂搞得像奧運競賽一樣!吸管、冰塊都成了配角，是一鏡到底嗎？

http://bit.ly/MVN9YA",2012-07-30T05:24:13+0000,photo,139,101615286547831_430308917011798,1033,false,false,chronological,52,false
從1992-2008年開始，棒球就是夏季奧運的比賽項目之一，但現在已不包含在賽事當中。你覺得棒球應該是奧運賽事的其中一環嗎？為什麼？,2012-07-20T06:39:38+0000,photo,13,101615286547831_426320314077325,508,false,false,chronological,74,false
"今年大家最期待哪位中華健兒的表現呢？ 

A) 跆拳道 楊淑君 
B) 羽球 鄭韶婕 
C) 射箭 袁叔琪 
還是其他選手呢，快來跟小編分享吧！",2012-07-18T11:02:46+0000,photo,37,101615286547831_425646570811366,1134,false,false,chronological,215,false
"夏天沒一起吃過冰，怎麼叫好朋友？
一吃冰，心情整個暢快，什麼話都能說，剛認識的也能變好朋友！麥當勞漂浮系列第二杯半價挺你，快約身邊同事、同學、同袍…一同吃冰變好友！
http://www.mcdonalds.com.tw/#/news_mcfloat",2012-07-13T04:09:48+0000,photo,579,101615286547831_423773070998716,3011,false,false,chronological,80,false
"晨間會議老闆要參加，動作千萬不能慢半拍！早晨來份全新麥當勞超值早餐--滿福香鷄堡，Q脆俐落的新口感，讓你精神滿分，工作節奏不落後！升級職場能量，限期供應只要$49唷。
http://www.mcdonalds.com.tw/#/news_chickenmuffin",2012-07-12T02:37:23+0000,photo,378,101615286547831_423430507699639,2524,false,false,chronological,80,false
2012倫敦奧運即將展開，在家看奧運不夠High？！ 7/28起快到麥當勞打卡看看有多少人跟你一起享受麥當勞支持奧運！,2012-07-11T11:15:02+0000,photo,58,101615286547831_423185197724170,1398,false,false,chronological,46,false
點亮奧運聖火，力挺中華隊選手成為下一個台灣之光！不用等到奪牌，現在就把熱情送到倫敦，和麥當勞一起力挺選手，再抽Coca- Cola奧運喝采杯喔！http://www.mcdonalds.com.tw/Campaign_201207_12621/r.php,2012-07-11T06:22:20+0000,photo,511,101615286547831_423131481062875,2237,false,false,chronological,113,false
"麥當勞地產大亨得獎人全台陸續開出囉！快看誰的好運擋不住？
HP TouchSmart 610 23吋人體工學觸控電腦：宜蘭縣許先生；SEIKO Premier人動電能萬年曆腕錶：高雄市李先生；遠傳HTC One X門號優惠組合：新北市游小姐、台北市林小姐；XBOX360 + KINECT 250G遊戲組合：桃園縣陳先生、台中市苑小姐還有更多更大的獎項尚未開出，麥當勞保證一件不留！下一次讓麥當勞粉絲團大聲報出你的名字吧！http://www.mcdonalds.com.tw/Campaign_201206_12245/",2012-06-25T07:35:34+0000,photo,92,101615286547831_415487321827291,820,false,false,chronological,83,false
"麥當勞地產大亨~最後大獎有可能沒送出嗎？
不‧可‧能！因為今年多了『機會』貼紙，所有沒被兌換的大獎，就從機會貼紙玩家中抽出，大獎保證全數送出！只要機會貼紙在手，機會無窮！
http://www.mcdonalds.com.tw/Campaign_201206_12245/",2012-06-18T04:20:55+0000,photo,41,101615286547831_411685955540761,705,false,false,chronological,86,false
"請問省錢達人：什麼時候吃麥當勞最超值？
早餐吃超值早餐，午餐吃超值午餐，下午茶可以用甜心卡，宵夜有大薯買一送一，現在還有『超值晚餐』新登場，天天享超值午餐價＄79起！到麥當勞24hrs怎麼吃都超值耶！(大心)
http://www.mcdonalds.com.tw/#/news_valuedinner",2012-06-15T08:26:08+0000,photo,1471,101615286547831_410181159024574,6594,false,false,chronological,135,false
"臉書上一定有你想約、又不好意思開口約的朋友吧？！
現在麥當勞給你個好招，『漂浮系列』限期新口味，第二杯半價！酷紫黑加麗、冰橙鳳芒、沁紅戀果、粉紅蜜桃，4種口味任你們配！快約他出來，讓感情升溫吧！
http://www.mcdonalds.com.tw/#/news_McFloat",2012-06-01T04:40:10+0000,photo,714,101615286547831_402169036492453,2198,false,false,chronological,83,false
"麥當勞地產大亨回來了！今年大獎升級玩更大！
吃份套餐，蒐集指定貼紙，就換到超豪華大獎『200萬信用卡刷卡金』、『160萬金/鑽飾』、『百萬休旅車』，還有『雙人搭豪華郵輪到阿拉斯加』…超過470萬份獎品，想升格大亨就趁現在！
詳情請見官網
http://www.mcdonalds.com.tw/Campaign_201206_12245/",2012-05-30T04:10:59+0000,photo,413,101615286547831_400834566625900,1793,false,false,chronological,157,false
"如果你中了『24hr歡樂送來電樂透』，你會怎麼花獎金6萬？
有圖有真相，贏家高雄林小姐：『我要請媽媽吃母親節大餐！』台北毛老師：『把獎金拿出來和所有當天訂餐的人一起分享去吃大餐！』…目前已經有9位得獎者囉，還不快打歡樂送專線40-666-888，搶當下一個得獎者啊！
http://www.mcdonalds.com.tw/campaign_201205_12354/",2012-05-11T11:48:44+0000,photo,32,101615286547831_389443671098323,733,false,false,chronological,60,false
"什麼事情讓你盡情享受，天塌下來也不管？和情人講電話？看電影？還是吃麥脆鷄？
一咬開酥脆外皮，裡面鮮嫩又多汁，讓人過癮到渾然忘我…一定要吃到剩骨頭才回神啊！
http://www.mcdonalds.com.tw/#/news_mccrispy",2012-05-03T03:17:04+0000,photo,97,101615286547831_384101638299193,1800,false,false,chronological,73,false
"你不是不下線，只是得了『上網不摸一下不行』的病？可是到了肚子餓的時候，怎樣才能不打斷上網樂趣？浩角翔起推薦麥當勞歡樂送，只要一通電話40-666-888，不用下線出門，餐點就已經方便送到家，還有機會天天中6萬，這個讚吧？！
http://www.mcdonalds.com.tw/campaign_201205_12354/",2012-05-02T03:33:45+0000,photo,58,101615286547831_383047665071257,715,false,false,chronological,34,false
"這暑假想不想帶孩子去倫敦，現場感受2012奧運賽事？
現在快幫孩子報名『2012麥當勞小桂冠親子路跑賽』，一起動起來，就有機會讓麥當勞送你們到倫敦，拓展孩子的世界觀，參與奧運盛會！
http://www.mcdonalds.com.tw/Olympickids/2012/",2012-04-30T09:00:05+0000,photo,35,101615286547831_381810431861647,336,false,false,chronological,14,false
"誰是你FB好友心中的甜心教主? 
不管對誰都善體人意，見到朋友累了、渇了，一定給甜頭！這時候一定得用甜心卡，買A就送B，為朋友打氣，不用多花費！讓你輕鬆成為好友最愛的甜心！
http://www.mcdonalds.com.tw/#/news_dessertcard",2012-04-17T12:00:40+0000,photo,856,101615286547831_372341092808581,4089,false,false,chronological,222,false
天氣熱起來了，麥當勞隨時準備好冰鎮透的洋香瓜，甜蜜蜜的、口感細膩，而且充滿水份，滑進喉嚨的那一煞那，太清涼過癮啦！下次就來麥當勞解渴消暑吧！,2012-04-14T05:15:23+0000,photo,47,101615286547831_368947379814619,1698,false,false,chronological,49,false
"油價漲、房價漲、電價漲...為了省錢，麥當勞趕工為大家推出優惠券！半價、買一送一、優惠多多…抗漲省錢絕招盡出，不多說，想省快列印！
http://www.mcdonalds.com.tw/Campaign_201204_12374/",2012-04-13T07:29:42+0000,photo,919,101615286547831_368378846538139,3777,false,false,chronological,93,false
"愛，要時時叮嚀，才能讓每一瞬，都成為經典！即日起到麥當勞享用『經典大早餐』，就送『 Post-it 狠黏便條紙體驗組』 ，讓你把關心黏在家人心裡，提醒他們吃份好早餐！贈品數量有限，送完為止唷！
http://www.mcdonalds.com.tw/#/news_bigbreakfast",2012-04-12T12:19:47+0000,photo,113,101615286547831_367818929927464,1400,false,false,chronological,42,false
"大家有暗戀的經驗嗎？是不是很難說出口啊？
說不出口，就用新出的『摩卡OREO冰炫風』吧！咖啡的苦甜裡有冰淇淋的香甜，送暗戀的人吃，不必多說，一口就明白你的心意啦！http://www.mcdonalds.com.tw/#/news_moca_flurry",2012-04-06T12:37:26+0000,photo,695,101615286547831_364191810290176,3489,false,false,chronological,74,false
麥當勞鷄肉Menu，新口味雙雙殺進場！『椒香白醬鷄腿堡』和『板烤鷄腿蔬食』向『板烤鷄腿堡』下讚帖，只為讚住僅僅開放一席的Menu！史上最激烈競爭，快用神聖1讚決定吧！http://www.mcdonalds.com.tw/#/news_grilled,2012-04-04T03:07:08+0000,photo,199,101615286547831_362786027097421,2754,false,false,chronological,54,false
"找一天，不設鬧鐘、沒有下一行程，順從早晨緩緩的步調，和家人吃一頓『經典大早餐』，現場為你手作，全新的蓬鬆滑嫩雙炒蛋，讓你在不經意的笑語中，找回生活的感覺！
http://www.mcdonalds.com.tw/#/news_bigbreakfast",2012-04-03T17:47:31+0000,photo,308,101615286547831_362510817124942,2645,false,false,chronological,140,false
"經過3周長期作讚，恭喜『勁辣鷄腿堡』以33,636個讚，險勝
『法式田園雞腿堡』，連任8號餐主角，繼續讚住『麥當勞美
味鷄肉系列』霸主地位！勁辣粉絲們，看到這就別管風度了，
快按讚吧！
http://www.mcdonalds.com.tw/Campaign_201203_12155/",2012-03-30T06:42:37+0000,photo,59,101615286547831_359912214051469,4106,false,false,chronological,70,false
,2012-03-29T11:11:49+0000,photo,16,101615286547831_359393470770010,161,false,false,chronological,39,false
"麥當勞8號餐，由你決定誰當家！『勁辣鷄腿堡』暫時險勝，想讓『法式田園鷄腿堡』翻盤，擠進樣樣精選的『美味鷄肉系列』？最後機會快來按讚，由你決定！
http://www.mcdonalds.com.tw/Campaign_201203_12155/?ref=fbwall",2012-03-16T16:30:40+0000,photo,92,101615286547831_351938934848797,1705,false,false,chronological,70,false
"面對太多人擁戴『超值晚餐$79元起』，麥當勞怎能不熱情回應，現在宣布和大家續攤！限期『超值晚餐』，優惠延長至2012年3月30日，繼續盡情享用囉！

http://www.mcdonalds.com.tw/#/news_valuedinner",2012-03-14T07:18:08+0000,photo,622,101615286547831_350559504986740,3804,false,false,chronological,108,false
"鳳梨酸甜爽快，芒果香甜細緻，兩種你最熟悉的味道首次交融，做成『雙果鳳芒派』，沒想到交疊出甜美層次，簡直相見恨晚，想吃動作要快，晚來就吃不到啦！
http://www.mcdonalds.com.tw/#/news_PineappleMangoPie",2012-03-09T08:08:13+0000,photo,300,101615286547831_347584051950952,1757,false,false,chronological,89,false
"比台大、奧斯卡、NBA…更難擠進的窄門─麥當勞美味鷄肉系列，現在最後兩強鼎立，『法式田園鷄腿堡』PK『勁辣鷄腿堡』，只有1個能進入！粉絲們，快來按讚捍衛你的最愛啊！
http://www.mcdonalds.com.tw/Campaign_201203_12155/?ref=fbwall",2012-03-07T03:00:47+0000,photo,153,101615286547831_346254238750600,1838,false,false,chronological,73,false
"因為四盎司牛肉堡，『四盎司』已成為一種過癮的新單位！它的超厚牛肉+特濃吉事，就像『四盎司』的鐵漢柔情，令人流下『四盎司』的感動眼淚！現在請給一個重量級『四盎司』的讚吧！
http://www.mcdonalds.com.tw/#/news_qpc",2012-02-15T04:18:47+0000,photo,64,101615286547831_332957546746936,2185,false,false,chronological,123,false
"偏偏想在”晚上”點超值午餐？麥當勞限時推出『超值晚餐』，晚間17:00-20:00，晚餐同享超值午餐價$79起！快揪好友超值晚點名吧！
http://www.mcdonalds.com.tw/#/news_valuedinner",2012-02-08T04:13:16+0000,photo,3130,101615286547831_328057450570279,6319,false,false,chronological,163,false
"多一道餐點，多一點享受，只要+＄29？！
現在點任何套餐+＄29就有四塊麥克鷄塊，把套餐變得更豪華了，限時超值，一定要對自己好一點啊！",2012-02-01T07:56:10+0000,photo,125,101615286547831_323327071043317,1932,false,false,chronological,102,false
難得歡樂的春節假期，電影台好戲每部都想看！4人方城之戰走不開，卻又剛好肚子餓！? 麥當勞24hr歡樂送，一通電話立刻美味送到家! 金黃酥嫩的20塊麥克鷄塊搭配2杯飲料，快樂分享餐只要$199！有了歡樂送，讓你歡樂ING不中斷! 還不快打40-666-888!,2012-01-21T03:55:30+0000,photo,126,101615286547831_315775941798430,1461,false,false,chronological,110,false
"誰是你的海綿寶寶，今年讓你笑很大？
臉書上哪5位朋友，就像海綿寶寶家族，最知道你的笑穴在哪，總有辦法逗你開心？他們為你搞笑ㄧ年，你ㄧ定要知道他們是誰！
http://www.mcdonalds.com.tw/Campaign_spongebob/",2012-01-19T13:39:49+0000,photo,110,101615286547831_314706668572024,1011,false,false,chronological,23,false
市面上找不到的海綿寶寶百變玩具公仔，限量不再版，珍藏推出！看海綿寶寶×超人，還有海綿寶寶×太空人…款款都是首次突破演出，8款大全套，完整蒐集最值得！http://www.mcdonalds.com.tw/#/child/toy/?page=latest,2012-01-18T07:05:04+0000,photo,286,101615286547831_313912121984812,950,false,false,chronological,48,false
"不夠!不夠!還想要更多!?麥當勞給你大加碼!推出「黃金九塊麥克鷄塊餐」，吃得更過癮、滿足你對麥克鷄塊的口欲! 搭配新沾醬，輕辣酸甜泰式風味醬、香濃滑順法式蜂蜜芥末醬，還有經典糖醋醬!讓你口口都是絕配!
http://www.mcdonalds.com.tw/#/news_9pcsMcNuggets",2012-01-16T09:40:28+0000,photo,197,101615286547831_312702872105737,1495,false,false,chronological,73,false
"年節返鄉，塞車塞到肚子餓!!! 到麥當勞得來速，享受美食超方便! 現在手機下載『導航王APP』，不但輕鬆找到麥當勞得來速，還可享有得來速VIP專屬優惠!快拿起手機即刻下載! 詳情請見官網：
http://www.mcdonalds.com.tw/#/news_drivethroughvip",2012-01-13T06:56:22+0000,photo,34,101615286547831_310810498961641,515,false,false,chronological,29,false
"海綿寶寶下半身變成蟹老闆的腳!? 章魚哥的身體變成了派大星!? 身體全部大風吹!?只要動動手指，隨我歡樂拼、隨意變! 麥當勞推出海綿寶寶拼樂公仔，一隻只要$49，擁有越多隻歡樂拼更多，新年一起跟海綿寶寶拼快樂!
www.mcdonalds.com.tw/redir.php?to=news_SpongeBob",2012-01-09T04:19:43+0000,photo,554,101615286547831_308280849214606,1190,false,false,chronological,60,false
"2012新年新希望，對自己好一點幫荷包省一點！麥當勞幫你滿足願望，現在推出精省優惠券，薯餅買一送一、麥脆鷄只要+$29、大麥克超值全餐半價…，一券在手 餐餐都多省一點！ 限期優惠，千萬要把握！
http://www.mcdonalds.com.tw/Campaign_201201_11967/",2012-01-06T16:43:42+0000,photo,1064,101615286547831_306719762704048,2745,false,false,chronological,101,false
"跨年最後倒數！你打算熱鬧看煙火、當K歌之王、或乾脆整晚續攤？無論哪一種，晚上10:00後麥當勞大薯買一送一，挺你到最後一秒，讓你跨年的快樂電力滿格！
http://www.mcdonalds.com.tw/#/news_Large_Fries",2011-12-30T04:11:54+0000,photo,4070,101615286547831_302357999806891,3809,false,false,chronological,180,false
歲末獻祝福，傳簡訊、寄E-card…對於200%特濃交情的朋友，哪夠表達1%的心意？現在雙層四盎司牛肉堡，給你雙層超厚塗鴉牆，獻上超厚祝福，保證讓朋友雙核心感動，雙手不聽使喚連按2個讚！http://apps.facebook.com/mcdtwdqpc/,2011-12-21T10:00:53+0000,photo,29,101615286547831_297328673643157,1191,false,false,chronological,59,false
"明天22日，想不想夠味×2、過癮×2？？
雙層四盎司牛肉堡，足足2層超厚牛肉+2片特濃吉事，200%過癮，雙重打擊餓勢力，讓味蕾雙倍覺醒，再也不怕餓餓！！",2011-12-21T03:53:47+0000,photo,118,101615286547831_297228226986535,1378,false,false,chronological,86,false
"【公告】
「四盎司牛肉堡  選邊讚  免費嚐」活動，感謝大家的支持，
  反應非常熱烈。短短4天內快速募集到10萬個讚，使得活動
  圓滿落幕！兩階段選邊讚勝的粉絲，也分別於12/5及12/7前
  收到免費兌換之活動簡訊及連結。 

  但日前發現活動兌換網頁遭不法人士冒用，並於網路、手機
  通訊系統流傳散佈。對此台灣麥當勞深表遺憾，為保障活動
  參與者之權利，自12/12開始的第二階段兌換活動仍會照常舉辦

  全省麥當勞餐廳將於兌換時進行人工認證，網址開頭必須為
『www.mcdonalds.com.tw』非官方之兌換連結與畫面，恕不予
  以兌換。 
            
  對於不法行為已經依循法律途徑處理，
  對於造成大家的不便深感抱歉。 

  台灣麥當勞敬上 
",2011-12-11T09:58:50+0000,link,125,101615286547831_313705441981820,2009,false,false,chronological,203,false
"冬天吃什麼最幸福？當然是麥當勞限時推出的香芋派！
一咬開金黃酥脆的派皮，熱氣蒸騰，滿滿的芋頭內餡流淌而出，嚼起來濃郁綿密！瞬間趕走低溫，熱呼呼的超幸福！",2011-12-07T03:04:25+0000,photo,193,101615286547831_288761604499864,1457,false,false,chronological,131,false
『選邊讚 送厚賞』活動，2天破5萬人創史上紀錄，麥當勞決定加倍再讚！讚士需要的是讚場，快一起衝破10萬大關，讓味蕾露出勝利的笑吧！贏家人人有厚賞，四盎司牛肉堡免費嚐，特濃吉事隊最終翻盤的好機會，必勝~讚起來吧!http://apps.facebook.com/mcdtwqpc/,2011-12-02T05:00:19+0000,photo,214,101615286547831_285690791473612,4833,false,false,chronological,295,false
全台瘋四盎司牛肉堡!排隊搶合照，昨天的盛況你參與了嗎?今天倒數最後1天，千萬要把握! 快憑合照，2點開始麥當勞免費請你嚐一個！還沒吃過？別說你吃過經典美式牛肉漢堡！,2011-12-02T03:09:07+0000,photo,99,101615286547831_285651834810841,1276,false,false,chronological,64,false
實力派漢堡，吃一口便知有沒有！麥當勞回歸漢堡本質經典之作『四盎司牛肉堡』，快和它合照，照片變兌換券，12/1~12/2憑合照麥當勞免費請你嚐，讓你回到第一次吃漢堡的感動！http://www.mcdonalds.com.tw,2011-12-01T03:23:27+0000,photo,387,101615286547831_285092228200135,1353,false,false,chronological,85,false
來自漢堡故鄉加州，紅遍全球40年的經典『四盎司牛肉堡』，今天正式在台首賣！快和四盎司牛肉堡合照，照片變兌換券！12/1~12/2憑合照麥當勞免費請你嚐一個，現在快來合照！http://www.mcdonalds.com.tw,2011-11-30T02:28:03+0000,photo,938,101615286547831_284543384921686,2105,false,false,chronological,105,false
"粉絲好康搶先快報!!!
紅翻紐約、洛杉磯…的經典美式牛肉漢堡，明天全台首賣，牛肉增量2倍搭配雙層特濃吉事，想搶先嚐這實力派美味？
就是明天11/30快到台北光復店限量100名，麥當勞請你免費吃!!!
餐廳地址請上官網查詢",2011-11-29T06:01:38+0000,link,65,101615286547831_277700265615708,644,false,false,chronological,31,false
天氣冷颼颼，氣象預報還欠大家一個好消息，等待心情也放晴…別等了！今天就吃勁辣鷄腿堡，以特殊辛香料醃漬整隻上等去骨鷄腿肉，再由外而內滲透進獨特勁辣，在這冷冷天氣，快來嚐嚐這火辣刺激！讓心情超有勁！,2011-11-23T09:44:32+0000,photo,52,101615286547831_280765245299500,962,false,false,chronological,62,false
"管他天氣使壞不想出門，還是懶得下廚，只要一通電話，麥當勞歡樂送立即將美味送上門！
現在還有歡樂送專屬優惠【檸檬香鷄翅$199分享餐】，外酥內嫩加上清新檸檬香氣！還不快打 40-666-888！",2011-11-16T07:44:10+0000,photo,65,101615286547831_277017002340991,684,false,false,chronological,61,false
"您可以花不到五分鐘的時間，就能參與籌建『第二座麥當勞叔叔之家』的行列！
首先到活動網站認領一塊磚塊，然後發佈與朋友分享，
麥當勞就響應您的愛心行動,捐助1元給麥當勞兒童慈善基金會,
幫助遠地就醫兒童。還沒完唷！
您所發佈的臉書訊息，只要邀請朋友齊來按讚，麥當勞也響應1個『讚』捐助1元唷，快讓你的好人氣變成大愛心吧！
http://www.mcdonalds.com.tw/Campaign_201110_mchappyday/",2011-11-08T04:49:57+0000,photo,150,101615286547831_272917032750988,1166,false,false,chronological,37,false
"在台灣有22萬人次遠地就醫的病童家庭飽受長途奔波之苦,
急需身心安頓的地方！
為幫助更多需要的家庭，將籌建第二座『麥當勞叔叔兒童之家』,
邀請您響應「希望麥麥杯」義賣活動，共有「暖黃黃」與「笑嘿嘿」兩款設計,您的愛心將讓更多家庭在就醫期間，有一個出門在外暫時的家！詳情可參閱官網http://www.mcdonalds.com.tw/#/news_2011mchappyday",2011-11-04T02:03:48+0000,photo,146,101615286547831_271136489595709,799,false,false,chronological,49,false
